active,propertyId,propertyName,propertyURI,fhsId,propertyRating,ratingObject,propertyHeadline,media,city,stateProvinceName,stateAbbreviation,country,destinationId,destinationName,destinationURI,accolade,accoladeUri,accoladeIconUri,location,propertyType,regionId,secondaryRegion,newlyRated,sortName,lat,ratingDisplay,propertyFriendlyName,locationDisplay,long
True,siem-reap-cambodia/amansara,Amansara,/hotels/siem-reap-cambodia/amansara,5997,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",A royal-built exclusive hideaway,,Krong Siem Reap,,,Cambodia,siem-reap-cambodia,Siem Reap,/destinations/siem-reap-cambodia,,,,"[None, None]",HOTEL,asia-pacific,Cambodia,False,amansara,,5-Star Rated,Amansara,"Krong Siem Reap, Cambodia",
True,shanghai-china/amanyangyun,Amanyangyun,/hotels/shanghai-china/amanyangyun,4971,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A nature retreat on Shanghai’s outskirts,,Shanghai,,,China,shanghai-china,Shanghai,/destinations/shanghai-china,,,,"[None, None]",HOTEL,asia-pacific,China,False,amanyangyun,,4-Star Rated,Amanyangyun,"Shanghai, China",
True,turks-caicos-turks-and-caicos-islands/amanyara,Amanyara,/hotels/turks-caicos-turks-and-caicos-islands/amanyara,1917,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Asian-inspired luxury in the Caribbean,,Providenciales,,,Turks & Caicos,turks-caicos-turks-and-caicos-islands,Turks and Caicos,/destinations/turks-caicos-turks-and-caicos-islands,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Caribbean,False,amanyara,,4-Star Rated,Amanyara,"Providenciales, Turks & Caicos",
True,cyprus-cyprus/amara,AMARA,/hotels/cyprus-cyprus/amara,6985,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A stylish Mediterranean respite,,Agios Tychon ,,,Cyprus,cyprus-cyprus,Cyprus,/destinations/cyprus-cyprus,,,,"[None, None]",HOTEL,europe,Cyprus,False,amara,,Recommended,AMARA,"Agios Tychon , Cyprus",
True,kohler-wisconsin/the-american-club,The American Club,/hotels/kohler-wisconsin/the-american-club,5,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Wisconsin's cozy hidden gem,,Kohler,Wisconsin,WI,United States (WI),kohler-wisconsin,Kohler,/destinations/kohler-wisconsin,,,,"[None, None]",HOTEL,united-states,Wisconsin,False,american club,,4-Star Rated,The American Club,"Kohler, United States (WI)",
True,oslo-norway/amerikalinjen,Amerikalinjen,/hotels/oslo-norway/amerikalinjen,7901,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",An NYC-themed haven in Norway ,,Oslo,,,Norway,oslo-norway,Oslo,/destinations/oslo-norway,,,,"[None, None]",HOTEL,europe,Norway,False,amerikalinjen,,Recommended,Amerikalinjen,"Oslo, Norway",
True,maldives-maldives/amilla-fushi,Amilla Maldives,/hotels/maldives-maldives/amilla-maldives,6375,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Innovative tropical living,,Baa Atoll,,,Maldives,maldives-maldives,Maldives,/destinations/maldives-maldives,,,,"[None, None]",HOTEL,asia-pacific,Maldives,False,amillmaldives,,4-Star Rated,Amilla Maldives,"Baa Atoll, Maldives",
True,siem-reap-cambodia/anantara-angkor-resort,Anantara Angkor Resort,/hotels/siem-reap-cambodia/anantara-angkor-resort,6047,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",An idyllic hideaway near Angkor Wat,,Siem Reap,,,Cambodia,siem-reap-cambodia,Siem Reap,/destinations/siem-reap-cambodia,,,,"[None, None]",HOTEL,asia-pacific,Cambodia,False,anantarangkor resort,,4-Star Rated,Anantara Angkor Resort,"Siem Reap, Cambodia",
True,maldives-maldives/anantara-kihavah-maldives-villas,Anantara Kihavah Maldives Villas,/hotels/maldives-maldives/anantara-kihavah-maldives-villas,6073,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",An idyllic all-villa escape in the Maldives,,Baa Atoll,,,Maldives,maldives-maldives,Maldives,/destinations/maldives-maldives,,,,"[None, None]",HOTEL,asia-pacific,Maldives,False,anantarkihavah maldives villas,,Recommended,Anantara Kihavah Maldives Villas,"Baa Atoll, Maldives",
True,budapest-hungary/boscolo-budapest,Anantara New York Palace Budapest Hotel,/hotels/budapest-hungary/anantara-new-york-palace-budapest-hotel,3557,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Budapest’s over-the-top architectural gem,,Budapest,,,Hungary,budapest-hungary,Budapest,/destinations/budapest-hungary,,,,"[None, None]",HOTEL,europe,Hungary,False,anantarnew york palace budapest hotel,,Recommended,Anantara New York Palace Budapest Hotel,"Budapest, Hungary",
True,bali-indonesia/anantara-seminyak-bali-resort,Anantara Seminyak Bali Resort,/hotels/bali-indonesia/anantara-seminyak-bali-resort,3727,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A retreat in Bali's bustling beach town,,Bali,,,Indonesia,bali-indonesia,Bali,/destinations/bali-indonesia,,,,"[None, None]",HOTEL,asia-pacific,Indonesia,False,anantarseminyak bali resort,,Recommended,Anantara Seminyak Bali Resort,"Bali, Indonesia",
True,bangkok-thailand/anantara-siam-bangkok-hotel,Anantara Siam Bangkok Hotel,/hotels/bangkok-thailand/anantara-siam-bangkok-hotel,2717,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Authentic Thai-style luxury in Bangkok,,Bangkok,,,Thailand,bangkok-thailand,Bangkok,/destinations/bangkok-thailand,,,,"[None, None]",HOTEL,asia-pacific,Thailand,False,anantarsiam bangkok hotel,,Recommended,Anantara Siam Bangkok Hotel,"Bangkok, Thailand",
True,dubai-united-arab-emirates/anantara-the-palm-dubai-resort,Anantara The Palm Dubai Resort,/hotels/dubai-united-arab-emirates/anantara-the-palm-dubai-resort,4705,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A tranquil island paradise in Dubai,,Dubai,,,United Arab Emirates,dubai-united-arab-emirates,Dubai,/destinations/dubai-united-arab-emirates,,,,"[None, None]",HOTEL,middle-east-amp-north-africa,United Arab Emirates,False,anantarthe palm dubai resort,,4-Star Rated,Anantara The Palm Dubai Resort,"Dubai, United Arab Emirates",
True,new-york-city-new-york/andaz-5th-avenue,Andaz 5th Avenue,/hotels/new-york-city-new-york/andaz-5th-avenue,1318,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}","A modern, city-centric spot",,New York,New York,NY,United States (NY),new-york-city-new-york,New York City,/destinations/new-york-city-new-york,,,,"[None, None]",HOTEL,united-states,New York,False,andaz 5th avenue,,4-Star Rated,Andaz 5th Avenue,"New York, United States (NY)",
True,amsterdam-netherlands/andaz-amsterdam-prinsengracht,Andaz Amsterdam Prinsengracht,/hotels/amsterdam-netherlands/andaz-amsterdam-prinsengracht,4168,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",City-center lodgings with whimsical design,,Amsterdam,,,Netherlands,amsterdam-netherlands,Amsterdam,/destinations/amsterdam-netherlands,,,,"[None, None]",HOTEL,europe,Netherlands,False,andaz amsterdam prinsengracht,,Recommended,Andaz Amsterdam Prinsengracht,"Amsterdam, Netherlands",
True,costa-rica-costa-rica/andaz-peninsula-papagayo-resort,Andaz Costa Rica Resort at Peninsula Papagayo,/hotels/costa-rica-costa-rica/andaz-costa-rica-resort-at-peninsula-papagayo,2303,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Costa Rica’s hip hilltop hideaway ,,Guanacaste,,,Costa Rica,costa-rica-costa-rica,Costa Rica,/destinations/costa-rica-costa-rica,,,,"[None, None]",HOTEL,central-amp-south-america,Costa Rica,False,andaz costrica resort at peninsula papagayo,,4-Star Rated,Andaz Costa Rica Resort at Peninsula Papagayo,"Guanacaste, Costa Rica",
True,tokyo-japan/andaz-tokyo-toranomon-hills,Andaz Tokyo Toranomon Hills,/hotels/tokyo-japan/andaz-tokyo-toranomon-hills,3367,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A contemporary Tokyo scene with killer views,,Tokyo,,,Japan,tokyo-japan,Tokyo,/destinations/tokyo-japan,,,,"[None, None]",HOTEL,asia-pacific,Japan,False,andaz tokyo toranomon hills,,4-Star Rated,Andaz Tokyo Toranomon Hills,"Tokyo, Japan",
True,shanghai-china/andaz-shanghai,"Andaz Xintiandi, Shanghai",/hotels/shanghai-china/andaz-xintiandi-shanghai,1303,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Streamlined Shanghai style,,Shanghai,,,China,shanghai-china,Shanghai,/destinations/shanghai-china,,,,"[None, None]",HOTEL,asia-pacific,China,False,andaz xintiandi shanghai,,Recommended,"Andaz Xintiandi, Shanghai","Shanghai, China",
True,santorini-greece/andronis-luxury-suites,Andronis Luxury Suites,/hotels/santorini-greece/andronis-luxury-suites,6827,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",A lavish Aegean getaway,,Santorini,,,Greece,santorini-greece,Santorini,/destinations/santorini-greece,,,,"[None, None]",HOTEL,europe,Greece,False,andronis luxury suites,,5-Star Rated,Andronis Luxury Suites,"Santorini, Greece",
True,st-lucia-saint-lucia/anse-chastanet-resort,Anse Chastanet Resort,/hotels/st-lucia-saint-lucia/anse-chastanet-resort,4158,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",An adventurous St. Lucia escape,,Soufriere,,,St Lucia,st-lucia-saint-lucia,St. Lucia,/destinations/st-lucia-saint-lucia,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Caribbean,True,anse chastanet resort,,Recommended,Anse Chastanet Resort,"Soufriere, St Lucia",
True,austin-texas/archer-hotel-austin,Archer Hotel Austin,/hotels/austin-texas/archer-hotel-austin,3952,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A hip hotel that's authentically Austin,,Austin,Texas,TX,United States (TX),austin-texas,Austin,/destinations/austin-texas,,,,"[None, None]",HOTEL,united-states,Texas,False,archer hotel austin,,4-Star Rated,Archer Hotel Austin,"Austin, United States (TX)",
True,napa-california/archer-hotel-napa,Archer Hotel Napa,/hotels/napa-california/archer-hotel-napa,4672,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A boutique wine country escape with urban flair,,Napa,California,CA,United States (CA),napa-california,Napa,/destinations/napa-california,,,,"[None, None]",HOTEL,united-states,California,False,archer hotel napa,,Recommended,Archer Hotel Napa,"Napa, United States (CA)",
True,new-york-city-new-york/archer-hotel-new-york,Archer Hotel New York,/hotels/new-york-city-new-york/archer-hotel-new-york,1923,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Midtown Manhattan's boutique jewel,,New York,New York,NY,United States (NY),new-york-city-new-york,New York City,/destinations/new-york-city-new-york,,,,"[None, None]",HOTEL,united-states,New York,False,archer hotel new york,,Recommended,Archer Hotel New York,"New York, United States (NY)",
True,las-vegas-nevada/aria-resort-casino,ARIA Resort & Casino,/hotels/las-vegas-nevada/aria-resort-casino,661,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",A chic Las Vegas entertainment complex ,,Las Vegas,Nevada,NV,United States (NV),las-vegas-nevada,Las Vegas,/destinations/las-vegas-nevada,,,,"[None, None]",HOTEL,united-states,Nevada,False,ariresort  casino,,4-Star Rated,ARIA Resort & Casino,"Las Vegas, United States (NV)",
True,las-vegas-nevada/aria-sky-suites,ARIA Sky Suites,/hotels/las-vegas-nevada/aria-sky-suites,666,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",An exclusive Sin City sparkler,,Las Vegas,Nevada,NV,United States (NV),las-vegas-nevada,Las Vegas,/destinations/las-vegas-nevada,,,,"[None, None]",HOTEL,united-states,Nevada,False,arisky suites,,5-Star Rated,ARIA Sky Suites,"Las Vegas, United States (NV)",
True,phoenix-arizona/arizona-biltmore-a-waldorf-astoria-resort,"Arizona Biltmore, A Waldorf Astoria Resort",/hotels/phoenix-arizona/arizona-biltmore-a-waldorf-astoria-resort,4448,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",An Arizona architectural gem,,Phoenix,Arizona,AZ,United States (AZ),phoenix-arizona,Phoenix,/destinations/phoenix-arizona,,,,"[None, None]",HOTEL,united-states,Arizona,False,arizonbiltmore a waldorf astoria resort,,Recommended,"Arizona Biltmore, A Waldorf Astoria Resort","Phoenix, United States (AZ)",
True,dubai-united-arab-emirates/armani-hotel-dubai,Armani Hotel Dubai,/hotels/dubai-united-arab-emirates/armani-hotel-dubai,4378,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",The stylish debut from the celebrated designer ,,Dubai,,,United Arab Emirates,dubai-united-arab-emirates,Dubai,/destinations/dubai-united-arab-emirates,,,,"[None, None]",HOTEL,middle-east-amp-north-africa,United Arab Emirates,True,armani hotel dubai,,5-Star Rated,Armani Hotel Dubai,"Dubai, United Arab Emirates",
True,milan-italy/armani-hotel-milano,Armani Hotel Milano,/hotels/milan-italy/armani-hotel-milano,4917,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}","A stylish, quintessentially Milanese destination",,Milan,,,Italy,milan-italy,Milan,/destinations/milan-italy,,,,"[None, None]",HOTEL,europe,Italy,False,armani hotel milano,,4-Star Rated,Armani Hotel Milano,"Milan, Italy",
True,seoul-south-korea/art-paradiso-boutique-hotel,Art Paradiso Boutique Hotel,/hotels/seoul-south-korea/art-paradiso-boutique-hotel,8343,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Incheon’s art-filled boutique retreat ,,Incheon,,,South Korea,seoul-south-korea,Seoul,/destinations/seoul-south-korea,,,,"[None, None]",HOTEL,asia-pacific,South Korea,True,art paradiso boutique hotel,,4-Star Rated,Art Paradiso Boutique Hotel,"Incheon, South Korea",
True,northern-new-jersey-new-jersey/asbury-ocean-club-hotel,Asbury Ocean Club Hotel,/hotels/northern-new-jersey-new-jersey/asbury-ocean-club-hotel,8294,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",Shorefront luxury in Jersey,,Asbury Park,New Jersey,NJ,United States (NJ),northern-new-jersey-new-jersey,Northern New Jersey,/destinations/northern-new-jersey-new-jersey,,,,"[None, None]",HOTEL,united-states,New Jersey,True,asbury ocean club hotel,,Recommended,Asbury Ocean Club Hotel,"Asbury Park, United States (NJ)",
True,dublin-ireland/ashford-castle,Ashford Castle,/hotels/ireland-republic-of-ireland/ashford-castle,6265,FIVE_STAR,"{'id': 'FIVE_STAR', 'display': '5-Star Rated', 'abbreviation': '5', 'ratingValue': '5', 'sequence': 1, 'isRated': True, 'archived': False, 'active': True}",A majestic castle on Ireland’s west coast,,Cong,,,Ireland,dublin-ireland,Ireland,/destinations/ireland-republic-of-ireland,,,,"[None, None]",HOTEL,europe,Republic of Ireland,False,ashford castle,,5-Star Rated,Ashford Castle,"Cong, Ireland",
True,jeddah/assila-a-luxury-collection-hotel-jeddah,"Assila, A Luxury Collection Hotel, Jeddah",/hotels/jeddah-saudi-arabia/assila-a-luxury-collection-hotel-jeddah,6611,RECOMMENDED,"{'id': 'RECOMMENDED', 'display': 'Recommended', 'abbreviation': 'R', 'ratingValue': '', 'sequence': 3, 'isRated': True, 'archived': False, 'active': True}",A modern masterpiece in the heart of the city,,"Al Andalus, Jeddah ",,,Saudi Arabia,jeddah,Jeddah,/destinations/jeddah-saudi-arabia,,,,"[None, None]",HOTEL,middle-east-amp-north-africa,Saudi Arabia,False,assila luxury collection hotel jeddah,,Recommended,"Assila, A Luxury Collection Hotel, Jeddah","Al Andalus, Jeddah , Saudi Arabia",
True,riviera-maya-mexico/atelier-playa-mujeres,Atelier Playa Mujeres,/hotels/cancun-mexico/atelier-playa-mujeres,7047,FOUR_STAR,"{'id': 'FOUR_STAR', 'display': '4-Star Rated', 'abbreviation': '4', 'ratingValue': '4', 'sequence': 2, 'isRated': True, 'archived': False, 'active': True}",Cancun's all-inclusive masterpiece,,Zona Continental,,,Mexico,cancun-mexico,Cancun,/destinations/cancun-mexico,,,,"[None, None]",HOTEL,caribbean-mexico-amp-mexico,Mexico,False,atelier playmujeres,,4-Star Rated,Atelier Playa Mujeres,"Zona Continental, Mexico",
